51.6862,4.8416,5.69103,4.06502,7.8826,6.43333,5.76172,3.67619,3.88828,2.66574,16.2874,32.8822,14.7157,2.28047,1.18392,0.408163,0.122449,0.163265,0.779345,0.651512,0.812224,1.07599,7.91144,11.1474,10.9086,5.06583,4.13454,2.1953,1.6506,26.3169,31.1686,8.17735,12.2092,1.77828,1.55962,9.93697,16.57,26.2695,15.3873,22.2362,16.8203,3.45219,19.5027,18.68,9.50296,1.50848,0.831182,0.571429,0.997949,8.51667,19.1141,6.20084,2.61575,2.22692,2.01483,1.6454,26.2726,
51.502,5.12546,5.37289,6.25659,6.00916,5.09011,3.4641,3.11062,3.60549,4.91337,3.80404,9.9744,21.8114,16.6995,1.64596,0.979592,0.72031,1.46312,3.23147,9.64629,12.2671,19.0729,26.376,17.5585,16.1246,16.0299,12.2785,11.4758,4.35815,50.5126,12.5453,1.86198,10.2955,6.8236,1.3724,3.83428,13.3701,27.5027,15.6371,21.3548,7.23371,1.35356,3.98169,8.07612,1.41114,0.935274,0.764405,1.08949,1.40265,7.267,23.4722,9.32201,2.94852,1.6967,1.30788,1.4691,23.7989,
54.8954,7.31703,5.19615,5.19615,4.20641,0.565567,0.106044,0,0.35348,3.32271,2.61575,3.31942,7.16372,13.0949,8.22602,1.03381,0.890956,2.44828,25.6502,21.3437,25.926,21.9167,10.2229,3.84878,3.51614,4.28562,6.98785,20.6713,20.0147,44.4148,4.68092,2.32093,3.50269,17.6058,3.34284,1.17607,2.56648,2.76694,1.40324,1.08743,0.510204,0.579882,0.639055,0.710784,0.89941,1.25419,1.96636,8.14811,10.6995,11.5174,8.51677,4.07182,3.03993,1.62601,2.57247,3.47293,24.7605,
48.1793,7.35238,2.50971,1.59066,0.53022,0,0.141392,0.919047,1.27253,5.37289,2.26227,2.49842,3.97561,14.7909,7.76082,1.05772,0.890956,2.97312,22.5572,6.65111,5.53844,5.11897,7.21099,4.98407,2.75714,3.85293,1.99119,16.3161,39.4836,31.2236,8.36781,14.1403,11.8197,12.7283,9.67255,1.68448,1.81205,1.50134,1.19238,0.612245,0,0,0,0.453931,1.07099,2.17304,25.0608,23.4801,16.3126,8.60787,4.7629,2.24465,3.08128,3.1371,10.6338,16.7713,35.5376,
30.8941,1.90879,0,0.212088,0.106044,0,1.23718,1.23718,3.99432,4.5803,3.75911,7.04988,10.8075,10.2192,4.69862,1.23174,1.20373,2.09284,27.0625,11.1791,6.46868,3.18132,3.42875,3.28736,2.5804,5.90311,3.54944,21.5285,61.7486,19.0291,9.30645,8.56714,7.91749,12.1473,14.1376,10.0307,14.6054,14.9776,1.26883,0.92477,0,0,0,0.606091,1.61035,14.2051,20.1973,2.11693,3.47827,2.74431,1.8118,5.45259,11.0949,17.4962,16.2114,10.3011,13.9778,
22.7994,0.706959,0.247436,0.212088,0.141392,0.636263,3.00458,6.04451,3.78223,3.21667,7.88281,9.50189,7.16747,7.34682,2.04832,1.23669,1.24515,8.30166,22.0865,8.55284,4.86855,3.35806,2.79249,2.72179,2.86319,3.64084,3.78223,46.1814,15.2336,20.4634,6.31128,8.21063,6.24794,8.72597,20.3454,23.4269,12.7388,26.3885,3.72034,0.762955,0,0,0,0.319081,3.4943,13.3345,16.0517,14.1815,11.0748,10.4058,9.5335,8.15727,14.5911,13.6305,4.29104,1.42913,12.7832,
25.9454,2.79249,2.96923,5.93846,7.84725,7.70586,5.97381,4.24176,5.40824,4.36569,12.0824,9.38087,5.08318,7.74998,9.91624,11.5832,5.65756,13.3764,15.1848,21.5976,12.2142,2.75714,2.86319,1.55531,2.50971,3.03993,2.93388,42.7842,7.65269,19.519,10.3823,7.94612,6.12717,6.55435,32.2631,6.20007,10.8503,10.0117,4.64928,1.11835,0,0,0,1.54037,4.25821,7.97421,15.2041,13.5761,8.08459,6.65515,8.42949,7.64056,3.07235,1.29042,1.03381,0.858593,12.5095,
39.2514,7.19972,7.67051,5.40824,6.61007,4.48919,8.09469,5.62033,4.69751,4.84816,6.82927,6.11724,8.50171,9.9922,8.36483,14.6876,18.1693,12.6507,10.9858,23.0577,11.2589,2.82784,1.51996,2.36831,2.43901,4.87802,5.95142,27.9841,6.88548,19.6473,6.98897,9.78122,8.59672,7.79305,30.6516,9.06931,9.25498,8.91812,1.29737,1.01691,0,0,0,0.806517,0.645586,2.05993,1.95262,1.33978,1.46803,2.57757,2.58485,1.69782,1.05059,0.632653,0.142857,0.0408163,12.5095,
53.9034,8.0805,7.69901,6.12991,3.28736,2.89205,0.953377,1.54037,2.95759,5.35149,8.43976,16.0165,13.5293,7.03759,3.79685,4.67887,9.32186,7.38727,5.28558,6.22663,5.49872,3.6697,2.33297,1.34322,2.05018,3.81758,4.59524,34.8323,6.31321,22.1693,7.14209,8.64651,7.78757,7.00404,22.3049,9.63185,10.2933,7.48369,1.21073,0.265306,0,0,0,0,0.133887,0.357861,0.344888,0.344888,0.971233,1.23718,1.22421,0.503186,0.294168,0.0408163,0,0,12.5095,
39.0332,27.6401,15.719,8.79896,4.57262,4.5665,1.80265,1.39749,4.80732,4.91398,6.18827,7.75436,7.77322,4.83785,2.1821,3.35806,2.86319,2.93388,3.39341,4.24176,3.07527,4.80732,3.03993,1.94414,1.13114,1.09579,4.67889,50.291,7.84417,18.2919,8.50341,7.96666,5.59133,8.86968,20.7022,10.0701,15.4435,18.5429,1.02608,0.326531,0.285714,0.428571,0.428571,0.428571,0.102041,0,0,0,0,0,0,0,0,0,0,0.387755,12.5707,
26.5629,4.5469,11.5416,13.792,17.4941,13.0206,13.9203,3.54042,3.39521,3.57015,5.33754,3.95897,1.68176,1.63946,2.75714,2.15623,2.05018,3.60549,3.71154,6.36264,6.64542,4.02967,4.02967,1.7674,4.45384,4.48919,6.82216,53.3608,7.51142,19.4704,7.93946,7.53896,8.08778,9.03192,39.1195,7.89114,8.09382,23.1109,2.21095,1.01836,1.19383,1.35617,1.50861,1.00845,0.591837,0.163265,0,0,0,0,0,0,0.0816327,0.285714,0.410547,1.32968,12.6429,
26.319,0.905211,0.958637,3.68077,8.54115,6.2041,14.776,11.4463,6.25774,4.70372,5.01941,5.90311,4.13571,1.59066,2.08553,2.19157,3.85293,3.67619,2.93388,3.78223,5.86776,5.40824,5.38634,8.54173,4.57712,9.663,7.15628,60.865,8.41693,20.9021,6.01831,10.2152,7.21436,7.4452,30.1869,8.19168,10.4341,32.0414,8.75414,1.02523,2.04506,8.77449,8.92992,3.81825,1.11181,0.571429,0,0,0,0,0,0.0612245,1.09273,1.2122,2.87908,14.0271,30.3677,
26.332,0,0.413115,0.917166,0.85159,1.63143,7.28295,27.1049,14.1978,9.40191,5.70465,4.95499,3.60549,2.15623,3.14597,2.6511,2.3356,4.28627,2.95632,4.76082,5.76172,3.92362,3.30033,18.735,38.9185,40.2416,48.225,58.9854,6.44947,21.5674,7.17815,9.41578,7.84869,8.56857,16.7402,5.83176,11.0068,24.7965,9.77501,1.21675,7.43136,9.79153,11.4991,13.6904,0.953631,0.571429,0,0,0,0,0,0.530011,1.28255,5.76347,20.2959,34.9357,46.3124,
26.332,0,0,0,0,0.285714,1.39741,6.66127,25.4666,22.4461,18.3021,9.24748,9.72104,7.42814,2.65523,2.41324,11.2178,18.1831,15.3167,10.7354,4.37719,3.58911,14.8618,30.547,6.70952,20.5488,31.2669,20.2151,5.10121,18.9238,8.02108,8.1409,7.40774,7.61641,17.6826,22.7997,35.5379,13.7042,3.5011,2.89786,14.5261,14.3804,20.2672,14.2282,1.4789,0.571429,0,0,0,0,0,0.56893,2.32651,14.8876,28.3637,20.6353,21.2018,
26.332,0,0,0,0,0.0612245,0.408163,0.539066,6.28807,13.2959,17.3001,22.6015,15.5333,22.9344,14.4578,8.75911,20.0991,13.8251,11.942,13.5661,14.8832,13.5049,28.4996,7.42058,21.5383,25.0459,19.8567,4.23172,4.31844,18.8915,8.06805,7.75529,5.7912,8.73502,33.0777,39.029,4.02544,1.1688,1,1.81279,11.7775,14.634,14.144,3.0209,1.22784,0.571429,0,0,0,0,0,0.265306,1.30282,5.48947,7.19773,1.28295,12.7452,
26.332,0,0,0,0,0,0,1.1268,1.91376,6.08441,1.54145,2.29265,2.53228,6.15458,12.9244,11.1325,12.548,1.34128,1.35026,3.64426,12.3016,14.1659,9.44812,24.2732,22.2676,24.4458,5.60656,5.58668,5.52387,19.1264,8.80384,8.19539,7.25872,7.61211,41.5373,17.304,1.12987,0.618647,0.0204082,1.41421,1.54716,1.53109,1.44935,1.15203,0.734694,0.714286,0.950979,0.632653,0.714286,0.781912,0.714286,0.591837,1.02536,0.673469,1.45589,1,12.5299,
26.3255,0,0,0,0,0,0,0.674025,1.23718,1.08085,0.818919,0.24985,0.552888,1.96174,11.9551,18.6822,9.57876,0.22449,0.799012,1.39089,1.02828,2.63774,22.7322,20.5282,32.746,17.3063,5.74332,5.25403,13.5427,22.9169,17.6785,23.5909,17.4278,13.4559,30.9415,48.3422,8.68463,0.678421,0.387755,0.344888,0.319528,0.311074,0.344888,0.640506,0.988294,1.56017,4.75785,3.75364,3.68538,2.71678,1.09999,0.805822,0.387755,0.183673,0.285714,0.265306,12.5095,
26.4025,0.516606,0.61965,0.428571,0.244898,0,0,0,0,0,0,0,0.13192,4.3685,14.526,18.5064,2.48918,0,0.244898,0.759453,1.88035,18.6189,19.5644,29.9972,19.2953,8.97372,5.72487,19.0567,19.6677,4.40426,3.10292,2.34428,1.74028,4.19475,13.5772,43.9386,40.233,4.85523,0.909313,0.367347,0,0,0.0408163,0.943976,1.36349,9.48494,28.9194,33.0231,32.7051,24.0368,15.2284,4.04296,0.326531,0,0,0,12.5095,
26.6658,4.73117,6.33832,1.42794,0.285714,0,0,0,0,0,0,0,0.122449,9.28384,13.0637,12.1233,1.15821,0.204082,0.719238,1.38205,16.5327,20.5791,32.2969,11.4904,17.516,6.21555,14.7677,18.4048,11.2683,0.989535,2.84742,1.13559,1.04645,1.59663,2.17044,19.7191,47.415,28.9698,2.94752,1.02476,0.285714,0.400212,1.37647,0.891418,7.82366,23.5896,11.9183,4.81816,5.49935,8.52832,22.5115,15.1656,0.571429,0,0,0,12.5095,
37.273,30.4122,29.4221,21.0672,1.8279,0.282784,1.23718,1.02509,0.035348,0.247436,0.247436,0.070696,0.707283,3.65276,8.65831,7.6374,1.0029,0.860044,1.48222,16.5818,21.1367,28.6474,14.4579,8.73311,19.2539,7.65585,22.5515,16.9551,6.18263,0.968317,0.636263,0.636263,0.776637,1.00024,1.55006,6.34622,35.0334,52.7068,41.7547,3.57998,1.04227,1.53011,5.43849,13.7638,15.1157,10.0714,3.0732,1.68176,2.36183,6.21635,27.1702,11.2284,0.655962,0,0,0,12.5095,
47.2677,12.4313,14.04,27.4039,27.1905,0.672506,1.13114,0.565567,0.282784,1.48461,1.55531,0.247436,0.837792,1.50226,1.53712,0.928395,0.918367,1.53749,13.167,22.7481,28.9442,15.3104,8.45892,7.50092,17.6197,22.6298,9.95518,10.5565,1.00367,1.6967,2.05018,0.989743,0.670593,2.78379,1.67949,1.03959,3.56614,25.4967,75.1773,36.2711,3.82662,13.0363,15.0435,11.3073,4.94012,2.04803,2.59069,3.74181,6.6726,12.3306,18.9393,1.07123,0.587734,0,0,0,12.5095,
52.4482,4.6222,6.17072,15.5019,31.1626,0.790366,0.828892,1.44927,0.777655,1.16648,1.09579,0.918392,1.00113,0.813003,0.813003,1.68665,1.28321,11.6053,24.3167,29.0818,19.133,6.87108,6.70216,10.5584,19.4918,9.56225,6.99819,1.791,1.90879,2.08553,1.02509,0.777655,0.213037,2.1434,2.26227,1.07901,0.67708,4.36587,33.9953,86.0177,17.1049,19.6905,14.9675,5.90191,4.96979,2.36279,1.8767,9.26905,11.4326,11.6564,4.34331,0.229442,0,0,0,0,12.5095,
52.0753,6.35169,8.6956,28.7272,19.4809,0.722739,0,0.212088,0.683442,0.81281,1.35738,1.10945,1.00894,1.56516,1.37136,1.01205,9.63128,24.5541,14.5283,26.2268,8.91709,8.53512,8.66308,15.5799,15.1666,7.40156,6.88698,1.22903,0.565567,0.919047,0.742307,0.388828,0.879696,1.16575,1.53637,1.31303,0.848351,1.01582,10.3666,41.1843,42.7867,10.485,10.009,11.8109,7.81216,7.25451,4.59737,17.1596,13.016,1.54941,1.16907,0.404061,0,0,0,0,12.5095,
61.4974,14.8307,8.8898,35.5303,7.37698,1.13282,0.714286,0.950785,1.84726,8.45627,16.349,28.7383,34.9094,28.4656,16.8029,11.0329,28.3171,13.8246,26.35,17.9735,6.104,7.93896,9.86332,30.2147,9.47348,7.42782,3.96374,1.68738,1.78598,1.22624,1.4689,1.41565,1.56369,1.9317,1.80151,1.34509,0.997346,1.32935,3.08567,14.7826,50.7084,7.99286,8.09512,13.6092,8.90793,10.9673,12.3113,20.7412,1.32807,0.0612245,0,0,0,0,0,0,12.5095,
35.0124,29.2892,32.763,32.2681,3.13454,1.22438,1.5623,7.28332,23.2536,22.9853,13.2763,13.7375,11.221,15.1612,26.7941,42.3039,38.115,20.4869,12.6791,12.865,8.69759,7.95406,28.2526,13.2731,25.3578,22.7298,19.5273,21.3855,22.8817,24.7663,23.8346,26.8674,24.0388,26.9597,25.1441,25.1426,25.9015,26.9129,23.8064,19.7269,42.8457,14.7344,4.07769,5.87801,6.84382,10.3168,7.51836,24.3146,1.24955,0.799669,0.622149,0.571429,0.453931,0.688325,0.713685,0,12.5299,
26.2496,1.72025,10.1353,7.45878,1.50787,1.53287,10.2563,25.7185,14.6262,6.30031,10.0584,9.01373,7.48283,10.4983,6.9629,18.565,50.6728,5.033,11.9511,20.5379,7.06303,14.867,23.3283,8.4353,35.6577,9.65497,9.60566,8.54937,7.57402,7.73823,9.40937,8.55987,18.0586,14.3777,8.0002,7.35007,9.32909,7.42679,8.51967,7.15848,28.8983,74.0781,17.9274,16.9872,18.8868,6.71857,4.14178,25.4419,23.0814,2.42914,1.47499,1.57737,2.70888,2.57656,1.76869,1.69096,12.5024,
26.5074,0.387755,0.617197,0.920319,1.32315,7.86151,9.78718,9.57522,3.81187,5.37289,5.72637,5.90311,1.09579,1.20183,5.31437,22.5555,30.9409,6.58968,28.5447,29.6055,8.55762,24.3479,23.2432,30.7382,11.5993,8.29838,8.91482,7.48322,9.01984,7.41334,9.1918,21.4058,22.5565,17.9938,18.5049,8.38352,9.11973,7.76576,8.34588,8.05919,11,62.3156,14.799,13.4008,15.067,9.02588,5.77021,5.07709,25.9671,18.0709,9.3276,8.39139,13.335,13.8798,14.679,10.0197,19.2921,
26.5074,0,0.679355,1.8207,13.0394,13.9659,8.67905,3.23173,7.03425,5.33754,3.28736,3.32271,1.16648,0.742307,0.942448,20.0748,11.5999,7.82105,34.9599,20.0211,9.63265,19.7517,4.48725,15.1403,8.86946,8.65972,7.23554,8.30224,7.44983,7.28872,14.4609,21.4421,4.04525,5.09827,15.8507,17.0068,7.80431,8.7949,6.983,6.39421,8.40867,36.5481,2.73564,1.79951,7.68225,5.68178,4.00728,4.20641,5.17684,10.3082,6.61969,6.103,6.09952,6.94842,6.92624,5.9236,23.0976,
26.5074,0,0.872987,10.9045,22.1874,7.64412,5.6395,6.64542,4.98406,4.94872,1.44927,0.600915,1.48461,0.919047,0.85964,21.1677,10.0586,7.24589,22.2582,14.8296,10.9139,14.2232,3.7464,20.4619,8.64523,9.23118,9.26057,9.53968,7.04217,9.98259,13.7625,17.8722,4.26694,4.67687,5.4266,21.0817,8.188,8.70733,8.12205,8.68054,8.78346,26.1953,6.11196,1.57572,0.985671,1.44927,2.11534,3.48582,3.57487,1.39766,9.2861,8.33776,5.97181,6.84304,5.41508,5.66199,25.4557,
26.5189,1,1.01486,7.2897,18.0779,6.02888,3.87071,3.60884,5.1044,1.06126,1.29566,1.2058,4.53611,4.14608,7.95521,34.6504,8.37879,9.4452,19.4993,10.5453,14.5427,9.43658,3.77386,21.3967,8.35441,8.16577,8.38521,6.65033,6.37412,15.0327,46.8296,31.7378,5.96666,4.16147,5.13792,28.9876,17.4327,7.18555,8.30094,5.19034,8.03246,25.0794,6.67524,7.36088,4.78125,2.8675,3.05892,6.56126,5.10467,2.51696,6.6162,9.70052,9.4277,8.47125,12.4626,9.24242,25.8476,
31.1145,7.22001,8.99125,10.6742,29.2646,28.1641,23.7149,16.5461,9.99573,9.11429,9.83934,24.2947,28.0337,29.8787,36.2427,62.5026,7.3464,5.15028,20.9819,9.15611,19.2678,5.71429,4.15023,21.7033,6.12031,7.95332,9.34184,6.73135,7.08419,28.5219,27.0374,21.1533,8.70642,3.38523,7.11877,31.0976,18.7592,7.8111,10.4314,7.56809,8.78381,23.0365,37.3158,51.7033,61.1592,49.0217,57.8113,53.2777,61.4401,61.8613,60.9779,31.4337,21.8442,16.1707,10.262,13.4251,23.5658,
47.5545,33.3172,34.5741,34.7351,31.9827,36.6416,28.073,26.9333,20.2988,20.5144,33.9524,53.2091,54.8344,52.0378,41.9422,29.2606,5.22403,5.73725,20.7091,9.62406,17.0435,5.17752,4.19575,18.4867,8.47687,7.52917,8.42334,8.1152,9.46659,44.9701,26.9361,15.8553,9.45198,4.56528,5.84645,31.8008,18.7516,7.93793,6.63082,6.3961,7.50963,28.3305,19.3385,15.5898,14.2066,11.7696,13.321,24.3537,20.384,17.5014,22.8779,28.5705,29.1673,28.7894,31.213,31.0076,35.6159,
30.6887,22.0802,17.471,23.7336,19.8388,16.3205,17.3329,15.1613,16.0445,20.7736,35.8762,32.7611,26.0321,29.329,30.9276,28.3576,14.3358,6.27129,22.356,9.90159,15.3652,4.94366,3.68817,17.85,7.88166,8.34105,7.89813,7.89723,9.21454,53.4795,28.1147,15.351,10.0477,5.31589,6.76389,33.0023,19.6197,9.30749,6.01845,7.25004,8.30225,28.2349,12.4916,9.802,11.3622,15.7595,19.5092,21.4034,19.5458,15.1857,13.7445,15.123,18.1697,16.7399,17.0556,15.261,21.2411,
23.2185,12.8495,19.5037,15.4527,12.1673,15.1661,16.6549,14.6414,15.2371,12.6586,10.4226,9.93534,6.86966,24.3299,4.47957,5.14432,11.2738,11.3109,19.9511,16.4194,10.2737,4.26936,2.98371,21.2131,6.11663,7.19729,8.64434,7.51086,12.1273,50.9161,28.6288,14.7226,10.0056,3.92225,5.38916,31.5818,18.3005,6.96948,8.85331,7.78488,7.50037,23.379,12.835,10.1956,11.107,13.7904,12.0604,13.2839,11.3008,6.77457,5.29892,6.43524,9.70965,8.70461,7.98187,10.4596,20.3165,
30.5916,12.902,12.4447,13.3871,15.4207,19.0115,21.0451,22.4419,23.2273,13.9887,9.4801,8.39864,6.59155,22.2697,3.61747,2.83972,5.38569,14.9498,16.7897,23.8813,6.76397,5.10595,3.20267,18.3728,8.42497,6.62446,9.97814,8.29861,10.3997,33.0321,48.4861,43.1028,10.4446,4.68211,6.34738,31.3479,20.0044,8.27928,9.85149,9.26658,10.6773,17.3809,14.4435,9.92557,10.1834,9.45839,7.91544,7.33501,6.15553,8.09713,7.6668,10.5489,11.7783,13.3544,11.4448,9.45372,9.50185,
22.1183,6.72947,8.47898,8.78481,13.1928,14.3725,15.0616,12.9734,9.40158,8.01115,5.67121,4.2602,6.15787,18.7077,3.27794,2.44083,2.30842,13.7894,16.2778,22.678,5.51336,5.7314,3.44993,19.4654,9.79445,8.21232,9.55447,8.41894,10.5402,29.5695,16.624,38.8345,19.8137,16.1779,11.4348,26.0063,20.3401,9.1022,9.32901,7.59014,9.55646,23.3746,12.0397,5.55025,5.84325,4.17628,3.6006,6.95958,6.34183,6.89145,5.72671,5.5735,6.38589,7.89112,7.07092,5.83694,9.97336,
25.1698,7.26771,6.63011,7.26737,8.18808,11.9786,13.1354,12.7338,7.10468,8.13918,7.19743,5.45603,10.4028,17.2272,3.50237,2.04575,1.8359,13.9036,22.1534,19.3485,12.7878,13.168,5.15939,16.9196,10.0596,9.62226,8.47296,7.48739,9.51694,32.9578,50.8991,45.4977,50.9669,55.7199,54.114,64.9167,37.0698,12.8177,15.8574,13.1185,11.8576,22.7025,10.6415,3.86167,4.46389,3.75718,3.40686,3.16789,3.0144,1.85607,2.21429,2.36398,2.35296,3.24671,4.31439,4.48723,11.5789,
26.3447,6.11349,6.84998,7.22905,7.5891,5.49813,6.76374,6.20149,6.41045,5.38866,6.42921,4.87224,5.41453,17.3854,22.9598,16.5741,2.88337,13.6382,29.3334,15.3192,13.6605,13.1927,4.4141,17.4289,10.2338,14.5332,15.6092,17.85,18.2771,50.9534,39.1481,50.4397,45.8499,37.9409,41.5645,36.7897,36.9611,35.0001,28.2022,24.2002,14.5171,22.9724,10.9652,2.63491,2.60803,2.92413,3.1858,3.27311,2.54336,1.93843,2.38752,2.261,1.94419,1.82065,1.85854,2.20211,8.41437,
24.6654,3.30643,2.85421,3.58655,5.37764,6.72686,4.35455,4.6859,6.11722,5.99207,4.67917,2.92992,2.25143,2.81727,3.51385,14.9865,23.2392,25.8767,34.8832,17.7771,12.377,12.1479,17.968,16.4035,11.9567,13.7243,17.1866,26.0126,60.8887,62.7333,36.7118,47.3196,45.0983,63.0398,45.9976,59.6855,75.4709,70.9883,59.4881,32.451,24.6659,22.9408,10.9459,2.07926,1.86095,2.16916,2.05086,2.89604,3.02915,2.9497,2.6718,2.75871,2.38542,1.75975,1.39979,2.02175,8.20224,
22.9115,3.64453,5.16137,6.71297,5.9968,6.27967,4.94984,5.31536,3.93052,3.49358,3.88936,3.86052,3.05326,2.71616,1.7466,2.72133,2.45008,2.675,10.2977,21.3006,10.2072,5.27038,10.9144,20.9545,12.359,19.0907,21.5426,27.6522,49.6972,48.9853,42.289,43.9888,31.3581,32.3889,24.8821,23.0135,19.3784,18.5683,18.0593,48.7999,63.3765,27.1838,3.92771,2.68618,2.65352,2.44126,3.26442,2.77687,3.08877,3.53511,3.98851,5.03788,4.47196,3.96522,3.38302,3.05601,8.80295,
21.4532,5.70661,4.42942,3.82715,2.61525,2.6819,2.65947,2.45124,1.75407,1.96512,1.83926,1.98202,1.75863,1.73163,1.69313,1.69598,1.71025,2.04295,2.0366,5.4243,10.4456,16.9617,21.0191,35.8904,27.2661,29.4335,62.7031,67.5515,55.7727,36.8502,42.0775,46.4478,58.3258,49.5716,54.3967,60.5564,68.3334,63.3628,62.5706,55.4575,45.9527,56.6653,8.77815,3.92536,3.53375,3.39423,2.37658,2.20456,2.13013,2.60415,3.97423,4.41315,3.39354,3.04953,2.99172,2.76139,8.01517,
