141.212,135.415,77.8794,64.8683,103.773,186.999,186.452,186.463,152.781,129.717,153.135,143.908,130.145,93.2385,56.0079,0,0.19245,0.764257,1.04602,1.56345,1.60948,1.32979,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98349,55.5518,58.4153,54.721,29.5762,66.8224,131.69,164.342,168.564,168.608,166.866,171.956,77.6149,42.9776,47.1322,46.8922,47.2087,41.4907,24.976,27.3949,26.3666,18.3552,9.13603,8.82164,9.48962,40.1533,83.3394,83.555,84.7444,48.3811,56.1357,52.7975,45.3628,50.8164,43.4458,106.885,82.3761,41.495,61.7986,80.7416,40.0584,26.9109,10.7747,14.1803,140.08,157.857,124.153,44.3624,27.8779,49.3479,29.657,36.6105,52.8352,39.7273,34.8123,32.1459,50.2291,52.7971,46.5111,105.842,47.7001,41.3576,63.6144,71.5241,59.9912,30.7635,7.9921,10.9668,11.3655,9.64413,4.83577,1.23012,0.601579,0,0,0,0,0,0,0,0,40.4443,60.2576,60.3671,59.4946,45.7141,44.592,158.419,169.068,144.474,111.794,40.2221,36.259,59.4206,69.6685,
90.994,81.2864,61.4592,61.3516,71.0138,186.636,186.067,152.599,18.9922,0.222222,28.004,41.9534,32.6188,18.6693,0,0,0,0.222222,0.666667,0.666667,0.666667,0.666667,0.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.6258,54.4569,30.943,67.3755,149.539,168.014,169.424,169.249,168.861,172.775,181.513,73.2965,47.047,39.1186,29.1489,36.9078,61.5353,103.885,114.031,84.7005,27.8906,7.35854,43.5383,105.844,92.0188,49.4043,53.846,73.3232,59.7164,38.8308,41.8665,49.7492,66.1644,52.4757,39.3412,41.2406,34.3761,67.8417,94.0024,88.1398,60.8041,2.49581,26.3482,141.266,132.865,93.7907,45.5478,26.2992,38.4771,80.8086,138.663,159.516,135.858,114.49,98.5072,54.6827,53.9862,59.0321,22.1798,27.3047,38.1644,29.9639,16.6392,10.2173,6.44701,10.4733,14.2499,13.7134,8.24978,5.87807,2.50921,0.71269,0,0,0,0,0,0,0,0,53.4813,60.8882,61.7952,60.3718,37.3878,83.0533,168.514,166.299,146.249,88.7684,40.9971,42.5091,73.2386,77.8805,
55.8164,62.6374,64.0651,61.4799,76.6518,89.8782,57.0306,0,0,0,0,9.23894,27.7168,46.0885,27.7168,9.82585,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582516,0.942809,0.850762,19.0351,29.8513,40.8899,122.572,167.225,169.415,169.597,169.6,167.555,162.664,144.333,66.4976,53.4836,76.3653,109.55,144.921,159.67,165.648,165.46,160.287,60.5623,16.1738,45.4303,70.1359,66.4292,48.5082,48.2653,45.3995,49.1465,75.7463,70.0895,45.784,46.5169,44.7342,44.7445,49.2611,54.1505,86.4201,103.251,110.154,82.3619,4.22643,3.88679,154.872,122.148,90.5283,98.5937,125.382,145.663,159.67,166.851,168.328,147.369,146.874,145.589,139.051,138.712,99.2431,43.2511,7.19567,1.44039,3.84864,8.10051,4.95315,4.56854,2.38318,2.439,11.5386,6.70848,7.26634,3.71273,0.666667,0,0,0,0,0,0,0.222222,0.666667,40.8325,61.1402,60.3055,44.1622,38.4826,133.349,164.367,154.502,138.615,74.49,36.5747,41.4656,73.207,76.5535,
67.2411,65.0221,64.9389,63.4007,35.4419,1.13734,0.333333,0,0,0,27.7168,83.1505,83.1505,83.3324,83.6963,83.5089,28.6551,1.13807,1.40632,77.5113,115.966,153.428,115.068,76.4909,0,0,0,0,0,0,0,0,0,0,0,0,0.942809,1.41348,2.06875,6.8942,15.7979,108.588,156.716,169.408,169.73,169.239,165.061,138.55,81.7025,34.3421,52.8057,158.569,163.202,167.669,169.539,170.205,170.381,169.692,151.301,29.0793,49.8047,17.3397,16.9764,21.4559,67.2495,103.206,92.1517,47.0219,46.2675,46.6435,76.1173,89.4368,30.7163,49.8143,55.7985,56.4508,85.9218,109.102,99.0488,13.7416,1.61983,1.43647,92.2481,145.998,133.497,156.576,167.064,167.941,168.382,168.258,158.638,147.128,147.106,147.3,147.043,121.837,71.7638,61.6298,56.2877,9.51404,4.16063,3.25159,2.95872,4.87536,3.7254,5.98355,9.33586,13.2309,11.1644,4.41247,1.04321,0.3849,0,0,0,0,0,1.24845,2.36004,28.3507,60.2347,47.0409,24.3599,107.284,161.34,157.142,142.076,124.016,59.8378,32.7271,13.0989,38.6964,67.5704,
67.369,65.0639,65.1739,75.3365,53.8858,0.333333,17.0948,25.4755,19.8143,29.8003,83.1505,83.1505,83.1505,83.6963,84.4241,83.3386,83.6652,29.0845,113.323,165.776,169.752,172.376,172.289,172.105,114.736,0,0,0,0,0,0,0,0,0,0,0,0.850762,1.27541,3.87271,11.3926,7.92343,127.17,167.835,169.551,168.118,155.413,104.175,39.0733,31.8556,38.4649,43.0944,85.3237,169.418,169.203,169.34,169.495,169.495,150.586,19.9082,43.0519,62.926,50.1016,20.7395,10.2737,23.7065,124.227,137.95,97.3044,87.9532,109.837,138.525,57.4941,27.296,50.1968,56.9237,56.75,98.0868,86.5468,12.6438,0.666667,0.666667,0.777778,1.15713,111.14,166.208,168.162,168.143,167.961,167.943,143.755,138.048,146.64,146.739,146.966,113.259,71.3538,78.2801,88.5954,68.916,16.9346,10.9552,4.55186,4.75295,3.77668,5.25565,5.90635,5.85243,10.3983,12.2916,1.64038,1.31184,1.1547,0,0,0,0,0.444444,1.1083,1.70279,4.86541,30.1783,28.3466,89.2509,151.8,160.827,144.352,121.774,39.2641,34.8335,17.513,14.3802,14.256,47.9927,
67.4628,64.9538,107.066,140.9,123.155,125.005,146.824,128.524,90.1901,116.327,101.287,93.3293,83.1359,80.8658,78.8161,76.4874,74.0808,124.932,159.105,128.46,142.598,169.313,172.605,173.077,173.022,95.6137,0,0,0,0,0,0,0,0,0,0,0.222222,2.05455,7.35832,5.12348,13.6463,157.151,168.925,166.397,139.927,69.2245,30.7124,51.8608,57.4036,48.5584,43.9551,43.6793,70.9862,127.052,148.024,134.007,108.263,19.1223,1,56.2908,63.1734,61.4163,42.3128,12.3328,20.5553,66.9014,109.359,113.777,127.341,116.054,74.1834,25.4281,27.0834,50.1237,56.9237,56.603,64.5213,3.52417,0,0,0,0.333333,1.04602,1,75.3743,112.459,149.012,111.694,90.0198,62.1512,46.6714,51.0772,83.6265,71.3983,103.74,114.731,81.7367,69.3294,63.2933,20.1582,38.3406,7.82884,5.78471,3.72706,7.34911,7.24918,6.17507,10.5878,5.19927,1.22333,0.57735,0.19245,0,0,1.73205,1.73205,1.59079,1.4793,4.19869,9.2873,3.79436,64.2953,155.6,158.955,137.614,106.556,36.7909,1.9245,10.7772,21.9393,22.5167,15.2036,36.825,
91.4781,159.706,159.706,159.706,159.706,159.706,163.508,168.668,168.668,168.829,169.2,168.665,92.4336,33.2458,26.8191,24.2223,24.0688,96.4017,99.195,56.9752,70.7492,139.921,167.023,172.907,173.049,172.187,48.9073,6.98676,0,0,0,0,0,0,0,0,0,2.4741,13.0731,9.04911,30.3908,157.929,163.483,136.184,52.5002,37.2875,56.3771,57.5448,58.191,58.1377,49.3309,43.5714,42.9535,42.9535,42.9535,38.1809,4.77261,0.333333,1,41.8976,62.3345,62.1765,53.785,40.688,51.4666,61.4158,62.812,53.2688,56.6084,56.3549,53.5304,24.9926,26.7284,50.0687,56.9237,53.646,64.5213,14.2174,0,0,0,0.111111,0.333333,0.333333,0.333333,0.333333,0.111111,0,0,0,0,6.23015,113.318,121.958,123.197,71.4462,13.3383,28.4305,58.1437,27.7921,28.8263,10.6379,5.46496,6.0908,5.84704,5.91015,5.64069,8.22041,1.0079,1.68565,1.69674,1.73205,1.73205,0.96225,0.57735,0,1.2305,3.36687,8.14214,6.21161,7.97756,8.5311,2.97252,26.9543,12.0411,2.87865,0.7698,1.9245,36.1187,65.6255,54.0785,18.4752,20.0148,
191.308,159.518,159.781,159.987,160.014,162.919,168.772,168.907,168.984,169.117,169.127,165.894,127.967,37.8404,32.0066,39.1675,48.264,20.1167,25.8806,30.6947,29.1865,37.684,105.784,164.108,172.981,172.474,81.1056,55.9417,6.98676,0,0,0,0,0,0,0,0.758714,2.14201,13.4606,18.4024,8.70425,124.159,117.23,64.5426,30.7979,56.9682,57.5439,57.213,57.213,57.213,59.4764,47.662,23.0171,21.437,14.3178,0,0,0,0,27.4658,62.1413,62.1063,57.2078,59.3745,62.2086,62.1201,59.4493,49.4398,55.9176,56.9237,53.5013,25.1201,26.4657,49.7774,54.7085,50.0869,62.0108,10.6932,0,0,0,0,0,0,0,0,0,0,0,0,0,18.766,120.655,129.535,112.213,52.4912,20.1631,55.2532,73.0506,55.658,21.2945,10.8987,5.22027,8.28961,4.06181,7.26722,12.4519,2.19467,1.48484,1.4714,0.333333,0,0,0.3849,0.96225,1.69674,1.07336,7.79036,7.6738,16.3311,6.8622,2.8629,6.75223,5.0037,2.3094,3.65655,2.11695,4.42635,62.1792,94.6887,73.3235,25.7883,32.1392,
191.276,159.417,156.913,148.831,145.897,155.682,158.377,164.239,166.921,164.119,150.888,126.655,103.396,39.0759,75.8233,75.5556,105.878,43.5242,48.6704,42.4577,45.1029,45.1376,28.0798,113.248,169.529,173.128,76.0207,65.3159,48.9073,0,0,0,0,0,0,0,0.942809,2.01653,6.7747,12.5302,7.20658,26.9015,28.8223,31.3958,53.9969,57.9842,57.5197,57.1402,57.1402,51.6499,6.63511,0,0,0,0,0,0,0,0,0,41.6216,62.1136,62.6555,62.6135,62.7684,62.7205,60.9539,54.0666,63.7685,60.1471,55.9947,27.6871,51.7655,54.7365,60.1178,50.1357,63.6543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.778,129.32,125.057,92.7673,45.6595,42.5839,44.591,45.6103,22.9218,7.3261,5.03446,5.04779,8.55035,8.70177,13.2843,2.06982,1.60948,1.29448,0.333333,0,0,0.222222,1,1.44953,3.15371,8.58051,3.27815,15.6911,3.58661,4.61092,3.94377,2.0003,2.11695,1.9245,2.6943,1.73205,89.7085,90.6734,59.7284,21.2728,61.2208,
191.811,153.737,114.444,50.9639,42.4808,48.087,51.0125,77.0695,93.8743,84.6903,53.8138,31.548,25.2871,36.4766,125.777,111.299,130.1,55.6465,32.0122,22.7981,23.8128,36.4867,43.9196,46.4191,154.676,163.608,84.1942,83.5105,68.4638,0,0,0,0,0,0,0,0.628539,0.942809,1.71016,4.29889,8.93983,7.59573,35.0428,56.7736,57.3395,57.3585,57.2615,57.1402,38.0935,6.63511,0,0,0,0,0,0,0,0,0,0,34.56,62.401,62.7015,62.6571,59.1725,55.844,58.7192,63.2055,61.3686,62.3153,61.5358,59.4883,86.1312,61.2953,63.2066,56.6094,35.8452,0,0,0,0,0,0,0,0,0,11.1333,19.408,24.9746,16.7,0,0,114.895,129.614,129.309,96.2471,18.9514,18.4401,12.6291,13.7666,24.2364,31.7573,7.24738,4.78103,9.35484,15.421,13.1135,1.30356,0.666667,0.666667,0.222222,0,0,0.333333,1,1.27098,3.36758,10.9134,7.13704,12.1327,6.49834,2.6943,3.0792,1.9245,2.88675,1.5396,1.5396,0.57735,62.3166,70.0957,36.5315,25.4913,59.0912,
180.404,105.068,36.3754,47.3652,58.4814,51.3744,50.7703,41.4796,35.3207,37.3862,44.1381,51.1196,53.2202,53.7137,125.254,136.077,94.9579,12.8165,22.7019,31.4079,31.9712,24.242,43.6718,29.1732,119.309,111.237,83.5636,83.4365,83.2887,56.5983,5.76708,0,0,0,0,0,0,0,1.1547,1.46343,1.64406,1.76515,1.33333,25.9371,38.0935,50.716,38.0935,25.3956,0,0,0,0,0,0,0,0,0,0,0,0,61.9769,62.4221,61.7854,57.0303,31.975,16.261,43.2224,66.1967,61.1652,62.4541,55.4915,20.1094,30.1113,47.7498,61.8455,60.8585,12.7558,0,0,0,0,0.222222,0.666667,0.666667,0.850762,34.1061,50.7587,50.7587,50.6322,50.164,44.7256,6.32407,92.7963,129.657,129.762,113.375,58.1574,36.1957,32.8335,16.8229,64.135,33.0257,6.79198,9.01651,9.28853,14.7157,6.11876,1.36673,0,0,0,0,0,0.425381,1.27614,1.1083,0.414672,11.0889,9.42053,8.58991,6.08331,3.849,1.9245,1.73205,2.6943,1.5396,1.9245,1.34715,44.7612,48.1646,24.2778,36.3912,58.6657,
111.565,30.858,52.8438,55.2443,42.4744,33.6181,40.999,53.7448,56.8073,54.5362,53.0673,51.6616,41.7934,30.4594,79.4587,56.1394,5.52147,2.6943,13.8455,48.3262,44.4911,28.5541,32.5985,41.1329,40.5125,70.2942,83.7976,83.8234,83.2887,79.8014,96.0953,5.76708,0,0,0,0,0,0,0,1,1.43182,1.74536,1.38579,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2286,62.0548,62.0468,54.6791,32.4345,13.4741,13.1195,44.8276,64.5626,63.6322,62.9589,38.3378,19.8825,27.7679,32.155,59.1889,62.8106,1.38579,0.888889,0.444444,0,0,0.333333,1.27468,1.52313,34.1612,51.3234,51.3234,51.1554,51.0882,50.2738,50.6894,57.9836,107.741,128.921,129.381,128.856,119.94,80.1931,28.3566,17.2161,77.5445,14.1896,4.67681,10.6717,14.2099,6.21845,2.14253,1.36746,0,0,0,0,0,0.471404,1.55082,1.71115,1.70282,12.3894,6.70044,10.4651,4.9892,1.9245,1.34715,1.5396,3.0792,1.34715,1.9245,1.73205,38.9048,38.7189,11.9373,44.542,63.0118,
55.0212,58.0201,50.7484,32.8622,28.2501,33.8915,29.1997,33.0728,44.9712,48.9749,46.7557,39.3253,27.4364,14.2779,0.96225,5.0037,2.50185,3.0792,3.27165,8.34555,50.4587,47.6277,73.3427,120.447,81.3075,50.7107,82.9388,83.8603,83.2419,83.2887,159.794,109.54,0,0,0,0,0,0,0,0.333333,0.333333,0.333333,0.333333,0.222222,0,0,0,0,0,0,35.0872,61.3266,78.8702,52.6308,0,0,0,0,0,3.37383,61.6928,61.9781,55.9406,33.775,21.1764,34.1575,57.2429,64.591,64.9035,60.906,27.1714,27.7254,29.9624,28.43,42.1486,48.9008,1.72347,1.37759,0.666667,0,0,0.379357,1.50228,12.2659,48.1324,49.637,49.8962,51.2638,51.2229,50.4293,51.3629,52.0585,71.6697,113.303,117.958,129.097,123.755,89.8857,43.2804,22.52,30.1278,8.77535,11.692,13.1851,9.54641,1.66142,1.67102,0.980936,0,0,0,0,0,0.425381,1.98634,40.1737,63.7576,34.9143,62.7401,124.192,55.6522,2.50185,1.1547,2.11695,1.73205,1.1547,0.96225,1.5396,22.9285,19.1489,14.633,55.9473,69.8247,
85.4229,66.6317,30.4697,30.9894,42.3616,51.514,53.9411,34.4922,25.7343,31.3568,40.2687,33.9181,17.9,1.73205,3.27165,3.65655,3.4641,2.11695,2.11695,2.88675,10.4696,58.3855,78.2353,110.021,112.729,44.1269,55.0134,81.4634,83.5752,84.3645,151.503,164.563,91.8684,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,18.4592,32.3035,41.5331,105.488,158.678,158.35,158.84,158.869,141.435,18.9059,1.04602,1.22222,1.22222,0.555556,55.0893,62.6368,62.3728,61.1223,60.681,61.824,62.5933,64.591,64.1337,45.7967,31.4454,29.9519,28.966,30.619,19.7992,21.651,2.21243,1.8408,0.666667,0,0.7698,1.26581,3.25031,11.5048,18.6639,23.0007,24.0346,32.5004,47.6693,50.5949,50.2935,40.4354,53.5676,89.6728,102.974,128.961,126.088,110.517,93.0883,31.2549,16.84,7.33602,11.511,14.5495,1.31981,1.44953,1.58968,0.666667,0,0,0,0,0,0.333333,48.0063,65.5519,27.6242,42.8673,121.174,153.086,153.857,49.1201,2.50185,1.34715,1.5396,1.34715,1.1547,1.5396,9.01054,6.99362,29.2956,67.0406,74.2411,
